contract_address,token_id,from_address,to_address,amount,type,tx_hash,block_number,ts,tx_index,log_id,internal_tx_index,batch_transfer,value
79346024,16702423,0x80ea83d2a71d7af4cfaf1cf598f22b63c4b9411f901d58b51408b4f31d0dbc42,0xc679f22996efcc120626b18f9d01af1603b98952,721,0x000000000000000000000000000000000000000000000000000000000000220c,1,0xafb3fd01857d6dcda02748ca71a0e88ce4206f59,0x7491a765635bba7811695ee4ff993a39a8eec728,0x0000000000000000000000000000000000000000,13000000000000000,seaport,2023-02-25 02:45:35,20.823226549643497
79346025,16702423,0x80ea83d2a71d7af4cfaf1cf598f22b63c4b9411f901d58b51408b4f31d0dbc42,0xc679f22996efcc120626b18f9d01af1603b98952,721,0x0000000000000000000000000000000000000000000000000000000000000131,1,0x452caea4449c3dbdde2a78751ad4ffa62c775151,0x7491a765635bba7811695ee4ff993a39a8eec728,0x0000000000000000000000000000000000000000,13800000000000000,seaport,2023-02-25 02:45:35,22.104655875775403
79346026,16702423,0xd164da5deb02d8ce16df29b401095ab4ea6135804c4fc73ea80694c2b55ace8a,0x3a314d38b6e174240046bd2feb47f0d5d655c569,721,0x000000000000000000000000000000000000000000000000000000000000014b,1,0xa9aaa3bf515da31f384a490f43cd75252b2737f2,0x5f85e8c277df79fd5fd5e59e4e69ffa18989887b,0x0000000000000000000000000000000000000000,60000000000000000,seaport,2023-02-25 02:45:35,96.10719945989305
79346027,16702423,0x357aecf022e94a9c782b6594c819a41c73d6e994cb1eec6beb0fcaed65653832,0xe39fb076bd6be0bbf400db0dfad28104fdc5ff46,721,0x00000000000000000000000000000000000000000000000000000000000033b9,1,0x9be3ebd8246dcf239184b6594a244a5522fcbd92,0xb7d3b0c77bc3cbb9084a7fa1f345a6e3995cb1d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15555000000000000,seaport,2023-02-25 02:45:35,24.874166401598327
79346028,16702425,0x7394e1c1a8f283783b4711a5721fd62bb781c48b28eee321853c45f75865a297,0xedc227ad7fef4a2c6dbc2303a5732087314a4ce9,1155,0x0000000000000000000000000000000000000000000000000000000000000008,1,0xe5ecabd057db846332957105e7d7bbc8369e088c,0xcecbda74a1539f55dd73d92cba274208262ebefc,0x0000000000000000000000000000000000000000,94900000000000000,seaport,2023-02-25 02:45:59,152.0095538123975
79346029,16702425,0x7394e1c1a8f283783b4711a5721fd62bb781c48b28eee321853c45f75865a297,0xedc227ad7fef4a2c6dbc2303a5732087314a4ce9,1155,0x0000000000000000000000000000000000000000000000000000000000000008,1,0x4d239076f0063ec649a5fe23c9b03f0eea62b03c,0xcecbda74a1539f55dd73d92cba274208262ebefc,0x0000000000000000000000000000000000000000,95000000000000000,seaport,2023-02-25 02:45:59,152.169732478164
79346030,16702426,0xe45d83b9baf63954427a2bf262c76c9c3866feeb615733dd41d72ab4d59e85da,0x1562e3428ed1d6cdbdb1695cc505aba33ab4ea5e,721,0x000000000000000000000000000000000000000000000000000000000000147c,1,0x18c43569593a10c124fb738c00c33b75748b971e,0xfb20add8c2437cc3995e9cbc5800989c68b978aa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22807683000000000,seaport,2023-02-25 02:46:11,36.47200914027035
79346031,16702426,0x4337765a32958850694f3ba2eeba0457bd103f4fb28a73120a7ce293265d5bca,0x49ef13182e7a58f39a8682e1fb46b231660f8f78,721,0x0000000000000000000000000000000000000000000000000000000000000180,1,0x20fcb9307003a59096bdda0d75a5fd4614443405,0x0cab15142d747432e44d3838c50016987e15d75e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50490000000000000,seaport,2023-02-25 02:46:11,80.73909750026999
79346032,16702426,0x2548a442c4eb84d8fe46245ff04baefa9625300f83b99f46a53b2b178730fbbc,0x466cfcd0525189b573e794f554b8a751279213ac,721,0x0000000000000000000000000000000000000000000000000000000000000ba1,1,0x359761859a26512e4aaacc0c0859eefa27176087,0x4f59ce7bb4777b536f09116b66c95a5d1ea8a8e6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,212044450000000000,seaport,2023-02-25 02:46:11,339.08254155161666
79346033,16702426,0xf9e5c8c56305491ffc2ce6c18c2099e5663d76e1c34b89d4f25497eec591d5d2,0x8262b6dd3abdb93915b11cb6b5bc923cc4d606c5,721,0x00000000000000000000000000000000000000000000000000000000000004ff,1,0xa9f1bd53c9ae295ab1757ff4a8225a0f9727b529,0x0bda5ffa68972ae3586102def7f97083b6ab54a3,0x0000000000000000000000000000000000000000,2700000000000000,seaport,2023-02-25 02:46:11,4.324823975695188
79346034,16702426,0x5d07207467427c19c493ff065f541d929e5dae79a78e2a36ad7f726a2f809de1,0xe9ab13482aeab3727e976257d8e1f026e12e9ecd,721,0x000000000000000000000000000000000000000000000000000000000000023f,1,0x2469955748a4ca7e2bb02556ce4a2a360f41c6a1,0x06bbbb68c1ebd9eb7e0a58911609b7728b3ea575,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24884950000000000,seaport,2023-02-25 02:46:11,39.7937889550276
79346035,16702426,0xb9799b52ac122659338c1b183eea3b0883651b719b28853a4138b49160a19478,0x33c6eec1723b12c46732f7ab41398de45641fa42,721,0x00000000000000000000000000000000000000000000000000000000000002c8,1,0x66627c4bfd7205d831d9757ae69f41af405237ae,0xaee804662613443938b35ed428afa5e90f8c1407,0x0000000000000000000000000000000000000000,200000000000000000,seaport,2023-02-25 02:46:11,320.3573315329769
79346036,16702427,0xbb28b07ad032017d191d7c3524ff39d3cab71d6ceb1c12531c44aff275bec72c,0x00abdb2fbbc763b6b4a8700e10550ad74dac4d43,721,0x0000000000000000000000000000000000000000000000000000000000001a7a,1,0x3a3b854bc642282a2a4adb7bfae49984c297578e,0xd09a4b02d7d8caf537ab36313214723b62b96810,0x0000000000000000000000000000000000000000,10000000000000000,seaport,2023-02-25 02:46:23,16.017866576648846
79346037,16702427,0xbb28b07ad032017d191d7c3524ff39d3cab71d6ceb1c12531c44aff275bec72c,0x00abdb2fbbc763b6b4a8700e10550ad74dac4d43,721,0x00000000000000000000000000000000000000000000000000000000000010f4,1,0x3a3b854bc642282a2a4adb7bfae49984c297578e,0xd09a4b02d7d8caf537ab36313214723b62b96810,0x0000000000000000000000000000000000000000,10000000000000000,seaport,2023-02-25 02:46:23,16.017866576648846
79346038,16702427,0xbb28b07ad032017d191d7c3524ff39d3cab71d6ceb1c12531c44aff275bec72c,0x00abdb2fbbc763b6b4a8700e10550ad74dac4d43,721,0x0000000000000000000000000000000000000000000000000000000000000e1b,1,0x3a3b854bc642282a2a4adb7bfae49984c297578e,0xd09a4b02d7d8caf537ab36313214723b62b96810,0x0000000000000000000000000000000000000000,10000000000000000,seaport,2023-02-25 02:46:23,16.017866576648846
79346039,16702427,0xbb28b07ad032017d191d7c3524ff39d3cab71d6ceb1c12531c44aff275bec72c,0x00abdb2fbbc763b6b4a8700e10550ad74dac4d43,721,0x00000000000000000000000000000000000000000000000000000000000002ab,1,0x3a3b854bc642282a2a4adb7bfae49984c297578e,0xd09a4b02d7d8caf537ab36313214723b62b96810,0x0000000000000000000000000000000000000000,10000000000000000,seaport,2023-02-25 02:46:23,16.017866576648846
79346040,16702427,0x19b3d1dfa2577e333ae59d85ac09c85d38c9ae4365611239e9fbdcad669730ca,0x6cc462bc49cecfe943bc4f477b23b92906e6074f,721,0x0000000000000000000000000000000000000000000000000000000000021cc6,1,0xc13456a34305e9265e907f70f76b1ba6e2055c8b,0x851234a168227b8ae9e358d8d7929905b328d094,0x0000000000000000000000000000000000000000,160000000000000000,seaport,2023-02-25 02:46:23,256.28586522638153
79346041,16702427,0xa345e1d7e7d6d3c5131477c88cd49df2c6c8756b3c8e6aff5bd497d6eb73efb9,0xd04ff5e94340a2e1d913c3728a12b210c5d5bb2d,721,0x0000000000000000000000000000000000000000000000000000000000001810,1,0xaa95e6bc1794d7c3d1ddcda99417c28dbb0dbcdf,0xab5d3f7eca3e784eaca50b74cfe5d1114cc78d76,0x0000000000000000000000000000000000000000,170000000000000000,seaport,2023-02-25 02:46:23,272.30373180303036
79346042,16702428,0x8ead7b67f101267630d349deaafc6f1952baa7628b7e3dc6a1f1621277e83338,0xee3aaf303ec9edd774be6c5092f3faf7f87118ee,721,0x00000000000000000000000000000000000000000000000000000000000002b3,1,0xa73cc2a8dad9e0d9e6bfe71708f526d34f4d797c,0x896a2d8cdbea0eadb86b7895a2a6236dad2e439d,0x0000000000000000000000000000000000000000,61500000000000000,seaport,2023-02-25 02:46:35,98.50987944639039
79346043,16702429,0x364c4ee38b40fc94077a2220be35f2b5461987426e0ceff87154f666106c39c1,0x3a314d38b6e174240046bd2feb47f0d5d655c569,721,0x0000000000000000000000000000000000000000000000000000000000000066,1,0xf69db6498a257701af68722280aa4193e5bfe76b,0x2853c7f753bbc202eb2ffc3deba753d28e1a2b57,0x0000000000000000000000000000000000000000,23000000000000000,seaport,2023-02-25 02:46:47,36.84109312629234
79346044,16702429,0xef6d68445ea949ac538bae9aac68a9277d7bf6986311e623979231815e0b7ba0,0xe70659b717112ac4e14284d0db2f5d5703df8e43,1155,0x0000000000000000000000000000000000000000000000000000000000000002,1,0xe04933c537de42a48b04d0dbbe04632e62757ec1,0x23389100fa01547e0289b456abdecc97842cb059,0x0000000000000000000000000000000000000000,13000000000000000,seaport,2023-02-25 02:46:47,20.823226549643497
79346045,16702429,0xef6d68445ea949ac538bae9aac68a9277d7bf6986311e623979231815e0b7ba0,0xe70659b717112ac4e14284d0db2f5d5703df8e43,1155,0x0000000000000000000000000000000000000000000000000000000000000002,1,0xe04933c537de42a48b04d0dbbe04632e62757ec1,0x23389100fa01547e0289b456abdecc97842cb059,0x0000000000000000000000000000000000000000,14000000000000000,seaport,2023-02-25 02:46:47,22.425013207308382
79346046,16702430,0x5bad4b541e6e39778f201607d7e013700c2e9c043cc2efb20bd1946e7d8d7f07,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x0000000000000000000000000000000000000000000000000000000000000105,1,0x2a7e7e6e978c126bbb0549f7ed98b6b89d0366e3,0x1ed4942f9cb679269c2f0964fd1a454dc9bc42f6,0x0000000000000000000000000000000000000000,2800000000000000,seaport,2023-02-25 02:46:59,4.485002641461676
79346047,16702430,0xa0390a273d63fb315dbbb89fbc6b8cd328a258c93d86b884282c341acec4add0,0x306b1ea3ecdf94ab739f1910bbda052ed4a9f949,721,0x00000000000000000000000000000000000000000000000000000000000009a4,1,0x47ad77c5a4f5a8771c4b9b4bfc5171242ccf7a9c,0x63e5f8ba284d4641ce9d8f98956792f23e24d1c2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1308574250000000000,seaport,2023-02-25 02:46:59,2092.555039752281
79346048,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x0000000000000000000000000000000000000000000000000000000000000294,1,0x85b3e1a79c44f3c26ae0aa62446a4a58abf0f10f,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10300000000000000,seaport,2023-02-25 02:46:59,16.498402573948308
79346049,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x0000000000000000000000000000000000000000000000000000000000000295,1,0x85b3e1a79c44f3c26ae0aa62446a4a58abf0f10f,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10400000000000000,seaport,2023-02-25 02:46:59,16.658581239714795
79346050,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x00000000000000000000000000000000000000000000000000000000000002a4,1,0xf2e6ec12426822e1556e71b74c23662692b77b7f,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10500000000000000,seaport,2023-02-25 02:46:59,16.818759905481286
79346051,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x00000000000000000000000000000000000000000000000000000000000002a5,1,0xf2e6ec12426822e1556e71b74c23662692b77b7f,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10600000000000000,seaport,2023-02-25 02:46:59,16.978938571247774
79346052,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x00000000000000000000000000000000000000000000000000000000000002b1,1,0xfa407472904ef57f8a63b3a6ec8dcc0f28eb473f,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10500000000000000,seaport,2023-02-25 02:46:59,16.818759905481286
79346053,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x00000000000000000000000000000000000000000000000000000000000002b5,1,0x266377b3c4029d3a8de80a7c26800bf3f6022ac7,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10600000000000000,seaport,2023-02-25 02:46:59,16.978938571247774
79346054,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x00000000000000000000000000000000000000000000000000000000000002bb,1,0x5f079acfa398e375671697aa76cfd95fb0dd55c4,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10500000000000000,seaport,2023-02-25 02:46:59,16.818759905481286
79346055,16702430,0x377eb2aa6bbb4942d12b9263e79b1b4863b889e560aaded396cc6c37ad4e36f0,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x0000000000000000000000000000000000000000000000000000000000000301,1,0x0592aa80ed35fe5a0f740f3709f10e51b205284b,0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x0000000000000000000000000000000000000000,10300000000000000,seaport,2023-02-25 02:46:59,16.498402573948308
79346056,16702430,0xa7b019c61e9f93b019a966cd6994b381f800e9b21d43786a942e626711aadbb8,0xa604060890923ff400e8c6f5290461a83aedacec,1155,0x9ae3362df3caa56b20146c29294511d26596a603000000000000270000000001,1,0x9ae3362df3caa56b20146c29294511d26596a603,0xdbbe31ce0d9ef9a9274d08d625dd34479bb5ef40,0x0000000000000000000000000000000000000000,80000000000000000,seaport,2023-02-25 02:46:59,128.14293261319077
79346057,16702430,0x271bca6c434a01571e9b8e630d7b97831651d66e67d9c65ecd96987ee04eefde,0xa604060890923ff400e8c6f5290461a83aedacec,1155,0x9ae3362df3caa56b20146c29294511d26596a603000000000000320000000001,1,0x9ae3362df3caa56b20146c29294511d26596a603,0xbb54e10b7fd77f5438a5fff219f0188cbd04298d,0x0000000000000000000000000000000000000000,80000000000000000,seaport,2023-02-25 02:46:59,128.14293261319077
79346058,16702431,0x572033fa14701d1fe07470fa9ce1ec1e913d3168dfe8cfb1fe6b80e17b6f4456,0xd04ff5e94340a2e1d913c3728a12b210c5d5bb2d,721,0x0000000000000000000000000000000000000000000000000000000000001962,1,0x6c9035ea87e9e54d88b9e26580494a5fe364e598,0x8d09febd36bb5899e6ad0c4bccede2fd34775ee3,0x0000000000000000000000000000000000000000,180000000000000000,seaport,2023-02-25 02:47:11,288.3215983796792
79346059,16702431,0xbadeeaa32595065fcf8b899d85a23ae83c267603c6534b6c5afcc88bf6b75695,0x6339e5e072086621540d0362c4e3cea0d643e114,721,0x0000000000000000000000000000000000000000000000000000000000001b16,1,0x163c29e5d553b3ecb5f31c2b7fb9714f66ebb8d9,0x770a5d8275736ffdad88fe1056364279e1fc6865,0x0000000000000000000000000000000000000000,680000000000000000,seaport,2023-02-25 02:47:11,1089.2149272121214
79346060,16702431,0x8e6dc62cbc32e216d8148b5b5a8d69f55b548ce4aa9c12ad27d6f097c12d1d3e,0xe70659b717112ac4e14284d0db2f5d5703df8e43,1155,0x0000000000000000000000000000000000000000000000000000000000000002,1,0xe04933c537de42a48b04d0dbbe04632e62757ec1,0x77b954adf08f01bb68d836db80a8bc9e7689cb1b,0x0000000000000000000000000000000000000000,14000000000000000,seaport,2023-02-25 02:47:11,22.425013207308382
79346061,16702432,0xefb61c94e41d8818d60d592f92cd808a58f6447729ccd2f3f25d7b8961bff216,0xe9f3037c7e035ab4ad286ccb6ce0be60836446cf,721,0x0000000000000000000000000000000000000000000000000000000000000b67,1,0x87a3e383fad9b1c1b37a6e894fc87304aa90be85,0x15f572ec7192235b1f4f91a045dbb2dc92797c14,0x0000000000000000000000000000000000000000,18000000000000000,seaport,2023-02-25 02:47:23,28.832159837967918
79346062,16702433,0xe6f5df642b8f8d2b802b60e53341966b324095d23c326f6c19abbc11bb7f7184,0x656d34a8309363302e46de99853f4cef30b85a1d,721,0x000000000000000000000000000000000000000000000000000000000000092b,1,0xeb0570232a21920c1156638a8f0409d01a061244,0xc7a6918078629a1f9da384cf00a56fb3ccfefaf5,0x0000000000000000000000000000000000000000,100000000000000000,seaport,2023-02-25 02:47:35,160.17866576648845
79346063,16702433,0xae1748981109627cf1ffa2f12f93fafb3c527107dc8d311856e6082c17535611,0xf8162602742f773966eaddbaf83e789bf3519b11,721,0x0000000000000000000000000000000000000000000000000000000000000176,1,0x2a7e7e6e978c126bbb0549f7ed98b6b89d0366e3,0x1ed4942f9cb679269c2f0964fd1a454dc9bc42f6,0x0000000000000000000000000000000000000000,2800000000000000,seaport,2023-02-25 02:47:35,4.485002641461676
79346064,16702433,0x72dcb745168ad8a0284a74702674b2c002359ea1280786cf150df0bb2407c3ba,0x3f7e4b1ebe37788a941dc095ed56c8ab2bb2d402,721,0x0000000000000000000000000000000000000000000000000000000000001bf8,1,0x468d906c2388405a8bc813a98c575ddb8475a8cb,0x567f01e845f04dfd90b03590efaa44349120d99f,0x0000000000000000000000000000000000000000,1500000000000000,seaport,2023-02-25 02:47:35,2.4026799864973265
79346065,16702434,0x1b53d286c6829e42abcb2d73d29f0aedaf471438d752dfcb80967a4d7e503341,0xe6cc637f18ac18ee0c674b04c59f885a6f9b6a14,721,0x0000000000000000000000000000000000000000000000000000000000000254,1,0x0e642e32974470085e362fe76de5c43330632bdb,0x338dc71cd5f11365478adf15dc1d21a379f5d4c1,0x0000000000000000000000000000000000000000,6499999999999998,seaport,2023-02-25 02:47:47,10.411613274821745
79346066,16702434,0xa75005fc270cc9a186d611734cdbfb54f4fb6e1955ee46d12254b63804339180,0x488b3bdceb2a8c254ea43dec6590f9154739dc2f,721,0x00000000000000000000000000000000000000000000000000000000000003a7,1,0x4cedd767303a6f1f82f1ccff2656113ec580cc22,0xe620c9bfb5d59ba9b04d058882eeed9e984588a9,0x0000000000000000000000000000000000000000,5400000000000000,seaport,2023-02-25 02:47:47,8.649647951390376
79346067,16702434,0x3ca7a72481c1375db70100aecede6e83844a813611577672c7f14417418e5f47,0xd4307e0acd12cf46fd6cf93bc264f5d5d1598792,721,0x000000000000000000000000000000000000000000000000000000000001b2e5,1,0xdc12e1964a8f9ac6bb9e029fcd17744f9e4bbc5e,0xed8f4da257446f65773cc89d076026b59be11de5,0x0000000000000000000000000000000000000000,5900000000000000,seaport,2023-02-25 02:47:47,9.450541280222817
79346068,16702434,0xaa73eafb16d1244bd03d761b87ba045182987f1e36d176da5d61a2fa133a9861,0x3bf2922f4520a8ba0c2efc3d2a1539678dad5e9d,721,0x000000000000000000000000000000000000000000000000000000000000194f,1,0xfb2292dbc5cd18446e58a3a15bfd52ea585a23e6,0xa465e4738fb3697eb8dbaa722506658df2112b29,0x0000000000000000000000000000000000000000,1789500000000000000,seaport,2023-02-25 02:47:47,2866.3972238913107
79346069,16702434,0x48374763b6a371e649b45d7d37d0c8728c39490101c91cd8f069e7157fc792e0,0x77372a4cc66063575b05b44481f059be356964a4,721,0x0000000000000000000000000000000000000000000000000000000000001115,1,0xdc04a684e7b204969920f5af76df6c4419e928e5,0x80748c3f94edc11b2adc0d8651ecd8cf3c3c1831,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1287250000000000000,seaport,2023-02-25 02:47:47,2058.455204143841
79346070,16702434,0xb92a6aa442d353e567698cfd3b3ce77a2a0f7e9b8c92392e67facec69b7d48b0,0x1562e3428ed1d6cdbdb1695cc505aba33ab4ea5e,721,0x000000000000000000000000000000000000000000000000000000000000084a,1,0x18c43569593a10c124fb738c00c33b75748b971e,0xb8142dd9a78a4e966919e11a38c12e65ed839ddd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22798152000000000,seaport,2023-02-25 02:47:47,36.45676801651763
79346071,16702434,0xfab2e99920292505eaa8d140b385e59c81b994df6613966733d6f35579192ec1,0xe6cc637f18ac18ee0c674b04c59f885a6f9b6a14,721,0x0000000000000000000000000000000000000000000000000000000000000892,1,0xf85b4cdc481fda69bb4963db7a85f9cd03a004ec,0xd4db1c24ac6900169fcc3ded484682ef44772158,0x0000000000000000000000000000000000000000,7900000000000000,seaport,2023-02-25 02:47:47,12.654114595552588
79346072,16702434,0x455470622e5949629897eec640b187020604f1f860d048a8942e2623a2cb314d,0xa852fd48e562477389599165136870b8f61fba1b,1155,0x0000000000000000000000000000000000000000000000000000000000000001,1,0x738be9573eaec7b5c3a90637eb191dd24c954618,0x3bbe0b36b687c60898168f63d3a1b6461399d1ec,0x0000000000000000000000000000000000000000,7000000000000000,seaport,2023-02-25 02:47:47,11.212506603654191
79346073,16702434,0xa348cf42b7ef164ee694b5818daead85d5663dc9cb304fcf32aab118bc885d11,0x31d843b99c2c4088cd20d96ef2426673b958ff70,721,0x00000000000000000000000000000000000000000000000000000000000006cb,1,0x0a0d186a75d96c7cc5e5e97e1c61ce438d58722b,0x8908fde0f1a8adb6a421b2f0cac6199fbcd2c359,0x0000000000000000000000000000000000000000,64000000000000000,seaport,2023-02-25 02:47:47,102.5143460905526
79346074,16702434,0xe3a7b70d95fb1fa52f5348940d799e3b99cd70f1a021b7dce2caadb1febb462c,0x29b4ea6b1164c7cd8a3a0a1dc4ad88d1e0589124,721,0x0000000000000000000000000000000000000000000000000000000000001c2e,1,0xc5e4ce1b3a657c2149dae115b01306c5ec2e8c00,0xe9f77843c22bb277590cacbb785971bae2c7565f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20000000000000000,seaport,2023-02-25 02:47:47,31.9822133096732
79346075,16702434,0x6bfc2034c7365d7d4c6df5639118fb4e52f9496d9574e24a42f80226fb85dfb5,0xe77ad290adab2989a81ae62ab2467c01b45feeff,1155,0x0000000000000000000000000000000000000000000000000000000000000005,1,0x548bb5595b216624923cbb79163e91947b351ac4,0x19d7a9ca450599be62e323bb58b48664483d72a9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,555000000000000000,seaport,2023-02-25 02:47:47,887.5064193434313
79346076,16702434,0x05492ca0bcd7a32f6a71d7e72b157c5c628e14a34ace7a966b1d83c9a78e06b8,0xcde8f5008c313820b558addfcd8628e20cc1c2fe,721,0x00000000000000000000000000000000000000000000000000000000000024b6,1,0xf29b6646bd45855ff8e3b72ec10ce01b5d501ff7,0x2d6f9d21e5c10f47fd4b981a4185abd1c6d8763c,0x0000000000000000000000000000000000000000,30000000000000000,seaport,2023-02-25 02:47:47,48.05359972994653
79346077,16702435,0x3a2a16e86d6e271c24b7b91bc5cfef8da64c0db32adbb72366e6c631673c4f45,0x6339e5e072086621540d0362c4e3cea0d643e114,721,0x0000000000000000000000000000000000000000000000000000000000003a82,1,0x75766f06845954f4bf24fbaf4e89f9d6634a824f,0x0174c91ce09f775802a51091e8e48b284765dd96,0x0000000000000000000000000000000000000000,675000000000000000,seaport,2023-02-25 02:47:59,1081.205993923797
79346078,16702435,0x0f60dd111eab7478a76ceccb21cd3af0662d100aafaee1140125767fb5b0e761,0xb5d2c3c5b6d3aa4dd406a36675ad77d5adb8dd9f,721,0x00000000000000000000000000000000000000000000000000000000000000d8,1,0xf781c242902b066fc0c920dbcc26e15d73fb6d65,0xd871d29582ffd9018a235760c3acb40468b14b05,0x0000000000000000000000000000000000000000,5530000000000000000,seaport,2023-02-25 02:47:59,8857.880216886811
79346079,16702435,0x0f60dd111eab7478a76ceccb21cd3af0662d100aafaee1140125767fb5b0e761,0xb5d2c3c5b6d3aa4dd406a36675ad77d5adb8dd9f,721,0x00000000000000000000000000000000000000000000000000000000000000d7,1,0xf781c242902b066fc0c920dbcc26e15d73fb6d65,0xd871d29582ffd9018a235760c3acb40468b14b05,0x0000000000000000000000000000000000000000,5668000000000000000,seaport,2023-02-25 02:47:59,9078.926775644564
79346080,16702435,0x0f60dd111eab7478a76ceccb21cd3af0662d100aafaee1140125767fb5b0e761,0xb5d2c3c5b6d3aa4dd406a36675ad77d5adb8dd9f,721,0x00000000000000000000000000000000000000000000000000000000000000d6,1,0xf781c242902b066fc0c920dbcc26e15d73fb6d65,0xd871d29582ffd9018a235760c3acb40468b14b05,0x0000000000000000000000000000000000000000,5806000000000000000,seaport,2023-02-25 02:47:59,9299.973334402319
79346081,16702435,0xa265d6c9d0950918ebbe0a5028d65d38bf69e839293226b434c90e9e5108dcf4,0x82c7a8f707110f5fbb16184a5933e9f78a34c6ab,721,0x00000000000000000000000000000000000000000000000000f8bbea7cd3d5ef,1,0x4d1572ea399cfcb0a4b25b364df2c5ba68697e18,0xa24222e42d726090cf73454fefa38947a842a6b7,0x0000000000000000000000000000000000000000,625000000000000000,seaport,2023-02-25 02:47:59,1001.1166610405528
79346082,16702436,0x3089942b50cdfbd74202a46e9982bce314b99330b5623c9e66710a7acdcd5715,0xf4ed146735321e6fde17ed89d6062f063ed02691,721,0x0000000000000000000000000000000000000000000000000000000000001b4e,1,0xa8978d7684da9c995f196c85585a943801fcf8a0,0xfe5febe009fb1695a896fe0d95b8eb09b68f822d,0x0000000000000000000000000000000000000000,6900000000000000,seaport,2023-02-25 02:48:11,11.052327937887702
79346083,16702437,0x6de400dd398b44b1b6f70f8f997fee2afe28b9570936422ffca66ac05243d9d3,0x7c810277289f0b43c67826a0562e64536f9916f8,721,0x000000000000000000000000000000000000000000000000000000000000074f,1,0xa71f3dd52dc9509c3a1ded33830986434bb1d9c8,0x36c72892fcc72b52fa3b82ed3bb2a467d9079b9a,0x0000000000000000000000000000000000000000,80000000000000000,seaport,2023-02-25 02:48:23,128.14293261319077
79346084,16702437,0x6ce3fa3d6ccb7114a2c6586433415f64d7cbc1d937aeee2f9460673f82de1909,0x33fd426905f149f8376e227d0c9d3340aad17af1,1155,0x0000000000000000000000000000000000000000000000000000000000000015,1,0x6d1305bb27232bc121c8075c92978edbba199c6a,0x9233389b9afa0a6e3bb403f9d211c23a3b290d69,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,440000000000000000,seaport,2023-02-25 02:48:23,703.6086928128103
79346085,16702437,0xfc043d327c9a0105bb7e2cba3f0dcbfb6fd28097bdbfe768f622611759f30359,0xfbabcdfd00507dc98b66fd49f9060f04dc4dbbe1,721,0x00000000000000000000000000000000000000000000000000000000000005cd,1,0xa45ea892b32157a576813fa450e2d22a27737583,0x875459444442b24b5db2150e07475f27ceb3540e,0x0000000000000000000000000000000000000000,53000000000000000,seaport,2023-02-25 02:48:23,84.89469285623888
